id,uuid,parent_id,depth,object_id,created_at,unix_created_at,text
57930,c444d7a9-7d2c-4c43-bf12-05a9889c49df,NULL,1,9712,2015-02-08 19:16:31,1423422991,Not come across this before but it is an interesting dynamic
57373,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9712,2015-02-03 23:21:39,1423005699,"not yet, but I'm now looking out for it!"
56812,3a4c5e5a-ec47-4568-95d5-71cce6f230d9,NULL,1,9712,2015-01-31 00:21:27,1422663687,"not so far, but I'll be looking now."
56773,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9712,2015-01-30 16:43:04,1422636184,Not really in my area.
56427,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9712,2015-01-27 20:00:55,1422388855,not in my business
56424,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9712,2015-01-27 18:10:43,1422382243,"From a service industry perspective, not much. However, it is a terminology to remember."
56041,61989b53-ff78-4739-843c-aec264ba7fd6,NULL,1,9712,2015-01-25 16:02:07,1422201727,not in my business
55851,245600d5-8e51-425e-b325-a0819625426e,NULL,1,9712,2015-01-24 05:45:53,1422078353,No not much
55204,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9712,2015-01-17 11:17:21,1421493441,"Not much. However, it was good to hear about this system and its effects.   "
55179,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9712,2015-01-16 17:19:20,1421428760,"I've only seen this is terms of response to customer queries, the further back from the customer you get the longer the time it takes and the less the supply chain retains the urgency of the request."
54978,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9712,2015-01-14 22:04:11,1421273051,This is not really relevant to our business
54705,83d9463f-7eaf-4b5b-b746-593b75d30366,NULL,1,9712,2015-01-12 19:47:05,1421092025,Nope - but can easily see how it happens.
54431,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9712,2015-01-10 11:59:55,1420891195,In my current role I deal directly with the consumer but I can see how this would occur the further you get from the customer.
53781,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9712,2015-01-03 15:53:49,1420300429,No I have not seen this effect however as Hugh has noted companies like Zara recognise this effect and aim minimise through real time information flow across the chain
53777,2459dca3-460e-4e1c-a66c-0e8843b59ae9,NULL,1,9712,2015-01-03 15:05:12,1420297512,Not directly.  It is interesting in terms of how the perception can be affected due to the time it takes the message to get from consumer to supplier.  Going back to previous modules it highlights how well a company like Zara manage this effect.
62539,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9711,2015-03-14 06:47:48,1426315668,Yes
60055,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9711,2015-02-26 19:23:52,1424978632,"Yes, we do forecasts volume for capacity management, mainly on the basis of past volumes and M-o-M trend."
57972,2edf8651-4025-4c0d-a1e6-a7b727338fe9,NULL,1,9711,2015-02-09 08:47:55,1423471675,"Not in terms of our supply chain no. As others have said, forecasting here mainly revolves around headcount in respect of capacity planning."
57371,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9711,2015-02-03 23:07:26,1423004846,"Yes, quite a look of work has been done previously around understanding the variables which impact on volumes"
56772,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9711,2015-01-30 16:41:55,1422636115,"Some, but it is mainly in terms of headcount relative to processes/capacity etc.."
56420,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9711,2015-01-27 18:00:19,1422381619,"In an operational support capacity, the forecasted figures are provided by business which in turn are translated into resource capacity. So yes, in some form have been involved. "
56157,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9711,2015-01-26 09:35:26,1422264926,not as such but we do forecast if removing processes from teams - therefore reducing headcount in line as well.
56130,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9711,2015-01-26 08:00:42,1422259242,"yes we do in weekly and also in yearly bases .
  "
55198,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9711,2015-01-17 08:59:02,1421485142,Not directly as such. But our forecasting is done in line with the earlier set business forecasts done by our business partners such as product and sales team.
55178,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9711,2015-01-16 17:14:48,1421428488,yes it is part of our annual forecasting however it is never as good as we would like so there is usually some form of fudging to make the numbers stack up over the 'gut' feel of what will happen (I know this sounds more like gut-casting than forecasting but sometimes experience rules over numbers) 
54977,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9711,2015-01-14 22:00:34,1421272834,yes but only internally between departments
54430,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9711,2015-01-10 11:55:34,1420890934,"Yes, but very much at an early stage and a key objective for improvement in 2015."
53783,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9711,2015-01-03 16:32:07,1420302727,We have only started the process of asking our internal customers for predictions in demand for coming year
62537,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9710,2015-03-14 06:47:09,1426315629,Planning 
60060,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9710,2015-02-26 19:40:42,1424979642,Optimizing supply chain networks is not enough however this can shall be regressed with scenario analysis which can be done thru simulating under a variety of scenarios.
57971,2edf8651-4025-4c0d-a1e6-a7b727338fe9,NULL,1,9710,2015-02-09 08:41:54,1423471314,Appreciate that the market can decline and position yourself for both upturns/ downturns.
57570,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9710,2015-02-04 21:54:14,1423086854,A flexible supply chain is one which can contract as rapidly as it can expand!
57222,b91459b7-bc0b-4013-bd44-3349e1fb98db,NULL,1,9710,2015-02-03 12:25:24,1422966324,Ensure your supply chain is designed to cope with downturn in demand as well as upturn.
56811,3a4c5e5a-ec47-4568-95d5-71cce6f230d9,NULL,1,9710,2015-01-31 00:18:18,1422663498,Understand your market and do your best to predict demand and ensure your supply chain is optimised for your predications.
56770,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9710,2015-01-30 16:09:11,1422634151,"Understand demand for your product, build relevant capacity and plan with visibility, rather than assume you understand what is happening."
56759,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9710,2015-01-30 14:03:43,1422626623,"Whether the company has evolved naturally or not, supply chain management needs to have forward visibility and should have that 'flexibility' muscle - be it for a peak in demand or otherwise."
56129,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9710,2015-01-26 07:49:49,1422258589,flexibility is the key lesson .
55557,245600d5-8e51-425e-b325-a0819625426e,NULL,1,9710,2015-01-22 02:52:50,1421895170,that challenge of building supply chains that are flexible enough to deal with the ups and downs
55503,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9710,2015-01-21 15:31:05,1421854265,"Haha - Crocs are wrong! 
The Supply Chain needs to be flexible enough to deal with both peaks and troughs."
55195,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9710,2015-01-17 08:20:32,1421482832,The main point stuck here is that the robustness in a business what seem excellent today may not last for ever and hence can not be taken for granted. A forward vision supported with strategic planning is the key for success.
55176,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9710,2015-01-16 17:07:15,1421428035,"For me there was a level on complacency in this company, they had a fad and started to grow based on one product (always a threat in any market) and did not think about scenario's or threats to there business. It felt very opportunistic and short term, when you're at the top of your game you have to work harder to remain there as it is easier for you as a company to rest on your laurels."
54975,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9710,2015-01-14 21:40:30,1421271630,Flexibility and planning seems to be the key
54429,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9710,2015-01-10 11:49:48,1420890588,The importance of flexibility in the supply chain.
54424,f0060a62-31a4-4bed-9d86-ddb6775307ea,NULL,1,9710,2015-01-10 11:02:00,1420887720,"Optimizing the supply chain network is not enough, every company should be ready to work in a variety of scenarios."
54150,83d9463f-7eaf-4b5b-b746-593b75d30366,NULL,1,9710,2015-01-07 22:05:40,1420668340,Make sure the demand is real and sustainable but more importantly that your supply chain is aligned to all eventualities
53776,2459dca3-460e-4e1c-a66c-0e8843b59ae9,NULL,1,9710,2015-01-03 14:56:57,1420297017,There was a huge increase in demand that wasn't sustainable and Croc suffered as they changed their business to meet this increase when the demand dropped off.  The question for me is around the sustainability of the product.  Crocs appear to be a fad and demand spiked.  There didn't appear to be a plan to keep the product current or reinvent it to sustain that peak demand.
53774,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9710,2015-01-03 10:53:02,1420282382,Simulating various scenarios on the suppy chain even if they seem unlikely in current conditions is important to ensure the chain can withstand a change in conditions
62535,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9709,2015-03-14 06:43:46,1426315426,"9/10, we use AOM"
60051,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9709,2015-02-26 19:00:25,1424977225,"We make excellent capacity plan, i would rate it as 8/10."
57754,2edf8651-4025-4c0d-a1e6-a7b727338fe9,NULL,1,9709,2015-02-06 14:59:02,1423234742,4/10 - not enough staff are multi-skilled.
57369,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9709,2015-02-03 22:46:54,1423003614,I'd say 7/10.
56412,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9709,2015-01-27 17:41:03,1422380463,5/10 - I think we could multi-skill more to cope with peaks ans troughs
56229,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9709,2015-01-26 17:08:59,1422292139,"I would say it stands at '7'. Believe the way organization is focusing on this particular tool, we would soon be utilizing it properly."
56036,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9709,2015-01-25 14:21:34,1422195694,5  - we can't forecast demand easily and we lack mobility to move underutilsed capacity to where it is needed.
56028,61989b53-ff78-4739-843c-aec264ba7fd6,NULL,1,9709,2015-01-25 13:48:58,1422193738,7/10 hard to forecast but currently cross skilling resource to help us plan more effectively in the future 
56010,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9709,2015-01-25 11:09:39,1422184179,"i would rate in 7/10 we deployed the Active ops management tool  in our company since 2009 but till now people are not using it properly.
"
55207,4aae835b-4e5d-4717-baed-02e06e353764,NULL,1,9709,2015-01-17 14:59:46,1421506786,I would rate it at 5/10 across the business but I expect this to increase significantly. With AOM only recently successfully deployed it will take a period of time before the method tools and skills are embedded into the organisation.
55185,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9709,2015-01-16 18:54:37,1421434477,May be 6/10 to say. The reason looks similar to much dealt in the content. Planning sometimes seem to become a routine activity and most of time it seems to lose its importance. 
55172,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9709,2015-01-16 16:46:00,1421426760,"10/10 for importance but probably 7/10 for effectiveness. We run some of our airspace, especially in the London sectors at 98% capacity so anything i.e. weather, poor presentation of volume of traffic from Europe, technical failures, can all severely affect our performance. We need to get better at understanding and controlling  the things we can, so that the things we can't i.e. weather will reduce the number of times our customers are affected."
54743,245600d5-8e51-425e-b325-a0819625426e,NULL,1,9709,2015-01-13 03:01:48,1421118108,"5/10
Its not about satisfying demand, its about filling your maximum capacity. We always have people on the waiting lists"
54720,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9709,2015-01-12 20:10:12,1421093412,"5/10 we have just setup a central capacity team, it has been quite a learning curve to manage in this way for the management team however we are starting to see the benefits "
54425,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9709,2015-01-10 11:04:58,1420887898,"Currently 6/10, with the help of AOM software we are getting better at planning what is actually needed based on historic figures, we are still a little bit away from receiving valuable information from our new business areas regarding future trends."
54147,83d9463f-7eaf-4b5b-b746-593b75d30366,NULL,1,9709,2015-01-07 21:59:50,1420667990,6 but verging on 7.   At the moment the process isn't sufficiently joined up across the disparate teams and functions and the managers aren't 100% bought into the full process.
53823,c444d7a9-7d2c-4c43-bf12-05a9889c49df,NULL,1,9709,2015-01-04 20:25:37,1420403137,"7 out of 10 - as previously mentioned as a team manager I work with our central capacity mgt team to review plan v actual and forecasts. This enables me to take appropriate action in relation to peak holiday periods, training etc. I do think however that as they are in Manchester and we are in Glasgow sometimes you forget they are there and do not utilise them for other MI questions/queries - this is something we are getting better at"
53799,f0060a62-31a4-4bed-9d86-ddb6775307ea,NULL,1,9709,2015-01-04 12:08:38,1420373318,"My score is 7. I think our capacity planning is quite good, we follow a just in time policy so we try to balance as much as possible demand and capacity."
53710,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9709,2015-01-01 14:58:00,1420124280,We are really only at the start of this journey so probably 4 out of 10 however the various operations units with differing levels of engagement are buying in to the concept.  Focus i in my area at the moment is around people vs volume and not on IT capacity as thats outside our immediate control
53603,2459dca3-460e-4e1c-a66c-0e8843b59ae9,NULL,1,9709,2014-12-30 17:02:19,1419958939,I think we do capacity planning fairly well so would give a 7 out of 10.  We have been using the tool for a few years so have built up some useful MI for trend analysis.  Many of the behaviours are now embedded and managers manage their capacity in line with demand considering such things as peak holiday period or busy and quiet times of the year - when best to plan in training and so on.
62534,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9708,2015-03-14 06:42:50,1426315370,VM boards
59822,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9708,2015-02-24 20:23:05,1424809385,VM board is a very effective tool of communicating information to your team in a short and sweet manner.
57753,2edf8651-4025-4c0d-a1e6-a7b727338fe9,NULL,1,9708,2015-02-06 14:57:34,1423234654,Team calendar for me - we have recently started to use something similar and it's proving very effective.
57368,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9708,2015-02-03 22:43:13,1423003393,"Task board and calender need to be visual and used as working documents.  The need to be simplified and functionally such that anyone walking into he office that day can review the content and clearly identify priorities, allocated task, and team performance against key indicators"
56479,3a4c5e5a-ec47-4568-95d5-71cce6f230d9,NULL,1,9708,2015-01-28 10:22:07,1422440527,I thougt the TED talk was useful as I'm starti g to look at visual peformance boards.
56035,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9708,2015-01-25 14:19:31,1422195571,Task board/calendar - anything that can deliver useful info easily to those who need it.
56027,61989b53-ff78-4739-843c-aec264ba7fd6,NULL,1,9708,2015-01-25 13:47:36,1422193656,task board and visual calendar
56006,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9708,2015-01-25 10:44:27,1422182667,nice and doable examples . i like the Task board.
55542,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9708,2015-01-21 18:55:22,1421866522,"On a typical production floor where multiple teams are sitting doing various jobs, it becomes practically next to impossible for a team leader or manager to sense if everything is on track. Therefore, VM is a key tool through which (by seeing only) issues can be immediately known and appropriate action taken.  "
55485,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9708,2015-01-21 11:31:41,1421839901,"I really like the task board, this makes everything very visual and would get the team more actively involved."
55208,4aae835b-4e5d-4717-baed-02e06e353764,NULL,1,9708,2015-01-17 15:12:02,1421507522,It is a very powerful communication too and the  key aspect is ensuring any information contained is relevant 
55186,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9708,2015-01-16 19:12:29,1421435549,Use of visuals as tools to systematically manage your tasks.
55169,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9708,2015-01-16 16:39:58,1421426398,It felt a bit retro but on reflection getting people engaged is about emotion and technology doesn't necessarily help with that. The act of interacting with this board would probably help get some sort of buy-in from teams especially if you can build in 'success gates' to show its benefits
54740,245600d5-8e51-425e-b325-a0819625426e,NULL,1,9708,2015-01-13 02:39:45,1421116785,Very useful idea of who does what when especially with big teams
54718,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9708,2015-01-12 20:07:16,1421093236,I love a task board the key is getting the team involved
54426,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9708,2015-01-10 11:07:32,1420888052,Making sure the team own the information and can relate to it is important.
53822,c444d7a9-7d2c-4c43-bf12-05a9889c49df,NULL,1,9708,2015-01-04 20:21:17,1420402877,Really liked some of these visuals - definately something to think about. I think the key here is to present the information to the team in a way that is interesting and needs input from them. 
53798,f0060a62-31a4-4bed-9d86-ddb6775307ea,NULL,1,9708,2015-01-04 12:05:25,1420373125,"Some good suggestions, I think the team calendar is very useful to manage the teamwork."
53709,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9708,2015-01-01 13:26:10,1420118770,"Some interesting approaches 
"
53469,b91459b7-bc0b-4013-bd44-3349e1fb98db,NULL,1,9708,2014-12-29 14:44:32,1419864272,Some good visual aids in this article. 
62532,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9707,2015-03-14 06:41:58,1426315318,Can't view 
59821,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9707,2015-02-24 20:12:38,1424808758,Unable to view
57752,2edf8651-4025-4c0d-a1e6-a7b727338fe9,NULL,1,9707,2015-02-06 14:55:20,1423234520,Unable to view
57367,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9707,2015-02-03 22:36:12,1423002972,a good illustration but not really applicable for my process
56414,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9707,2015-01-27 17:42:35,1422380555,I cant see this
56034,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9707,2015-01-25 14:15:18,1422195318,"Not totally useful for me, most of my processes don't really fit this model."
56026,61989b53-ff78-4739-843c-aec264ba7fd6,NULL,1,9707,2015-01-25 13:45:31,1422193531,useful for certain processes not very relevant to my processes however 
56005,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9707,2015-01-25 10:36:23,1422182183,very interesting 
55540,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9707,2015-01-21 18:36:37,1421865397,"Unfortunately, the last page did not provide the things to consider when building own queue. However, the relationship between utilization &amp; waiting time was understood."
55187,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9707,2015-01-16 19:25:57,1421436357,The output was quite interesting to glance through. More analysis of inputs and the results should benefit.   
55167,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9707,2015-01-16 16:25:44,1421425544,"The answers were obvious, but it was the statistical reports that could be useful when providing business cases etc. as it is data driven analysis. Like Niamh the last page did not work for me."
54714,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9707,2015-01-12 20:01:46,1421092906,"I will need have a think about this and re do as currently showing that our queue as infinite, I probably need to factor in the fact that work stops joining the queue overnight"
54146,83d9463f-7eaf-4b5b-b746-593b75d30366,NULL,1,9707,2015-01-07 21:54:38,1420667678,Didn't find it meaningful for my operation but maybe I'm missing something
53708,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9707,2015-01-01 13:09:31,1420117771,Unfortunately the last page did not provide me with any information on items to consider when building a queue even when changing variable information
53394,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9707,2014-12-28 09:56:41,1419760601,"Very good, took me a minute to work out what variables I was keying but then fairly intuitive when translated to graphs."
62530,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9706,2015-03-14 06:40:31,1426315231,SLAs must reflect the capacity 
59814,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9706,2015-02-24 18:51:49,1424803909,Well big fatty words : Analysis and Forecasting - but key lies within how accurate can you forecast and without saying credit goes to Analysis!
57751,2edf8651-4025-4c0d-a1e6-a7b727338fe9,NULL,1,9706,2015-02-06 14:53:31,1423234411,It's crucial that capacity management and SLAs relate to one another
57366,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9706,2015-02-03 22:31:53,1423002713,Its key to understand the SLA's for your respective process; what expectations do you have to fulfil to deliver the service levels expected by your clients
56482,3a4c5e5a-ec47-4568-95d5-71cce6f230d9,NULL,1,9706,2015-01-28 10:31:02,1422441062,When looking at capcity managemnt it's key to relate this to the SLA.
56418,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9706,2015-01-27 17:51:17,1422381077,you need to get SLAs in place to ensure an effective process
56033,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9706,2015-01-25 14:14:01,1422195241,Understand what is important then benchmark &amp; measure deviations
56025,61989b53-ff78-4739-843c-aec264ba7fd6,NULL,1,9706,2015-01-25 13:40:10,1422193210,you need to get the data correct and from that develop a practical sla 
55535,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9706,2015-01-21 18:19:03,1421864343,"Firstly, it is extremely important to establish the service level requirement. Secondly, we are to think through the data points, tracking &amp; improvement of which will truly result in better service."
55209,4aae835b-4e5d-4717-baed-02e06e353764,NULL,1,9706,2015-01-17 15:34:26,1421508866,Several pieces of data are required to get a true insight
55166,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9706,2015-01-16 16:17:48,1421425068,"Understand what you need, define the metrics to measure the right thing and then measure it properly"
55100,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9706,2015-01-16 09:39:01,1421401141,A process is considered effective when it meets/matches with  it predefined  SLAs.
54710,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9706,2015-01-12 19:55:59,1421092559,That you need to ensure that you include all variables when measuring for capacity 
54427,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9706,2015-01-10 11:20:34,1420888834,Capacity management is by and large decided by the customer... there are a number of variables that can be adjusted but you should not lose sight of what the customer is willing to pay for in the SLA.
54145,83d9463f-7eaf-4b5b-b746-593b75d30366,NULL,1,9706,2015-01-07 21:52:33,1420667553,Measure the right things.
53821,c444d7a9-7d2c-4c43-bf12-05a9889c49df,NULL,1,9706,2015-01-04 20:09:50,1420402190,"There are a number of variables that need to be understood to see if you have enough capacity. Also you need to measure like for like ie per day, per hour etc"
53706,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9706,2015-01-01 12:11:42,1420114302,There is no one variable which will tell whether you have enought capacity
53602,2459dca3-460e-4e1c-a66c-0e8843b59ae9,NULL,1,9706,2014-12-30 16:13:01,1419955981,Be clear on what you are measuring and how you measure it. Only then can you effectively influence outcomes.  Effort in the wrong place is wasted effort.
53413,b91459b7-bc0b-4013-bd44-3349e1fb98db,NULL,1,9706,2014-12-29 11:16:07,1419851767,Seemed like this explained a variety of factors and then said none of them can be used?!
53403,245600d5-8e51-425e-b325-a0819625426e,NULL,1,9706,2014-12-29 08:01:23,1419840083,"Very practical wa y to look at it, considering through put time and SLA response time"
62528,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9705,2015-03-14 06:39:02,1426315142,Daily huddle meetings with a meaningful huddle board
59811,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9705,2015-02-24 18:40:09,1424803209,"We have color coding done on the floor to identify cases on the basis of priority and importance such as red channel cases, green channel cases, top priority, normal etc. Also we do have automated dashboard which updates volumes every hour - finally well said 'easier to address when we can see it clearly'"
57750,2edf8651-4025-4c0d-a1e6-a7b727338fe9,NULL,1,9705,2015-02-06 14:49:59,1423234199,We have a huddle board which details the previous days productivity and accuracy
57364,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9705,2015-02-03 22:25:28,1423002328,"Huddle boards containing team priorities, productivity and accuracy metrics, along with client service data"
56032,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9705,2015-01-25 14:07:39,1422194859,Huddle boards with indicators.
56023,61989b53-ff78-4739-843c-aec264ba7fd6,NULL,1,9705,2015-01-25 13:33:18,1422192798,we have a huddle board (lean concept) and ensure that we have visual stats on their inc graphs. also we write the number of work completed next to the targets in red or green pen according to whether the target was met so a good visual representation of how we performed the day before
56004,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9705,2015-01-25 10:27:27,1422181647,We use the VM board in our company very actively and we consider  it one of our operating principles 
55530,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9705,2015-01-21 18:01:52,1421863312,"VM in our organization is in place where apart from production work data and related issues, we also showcase achievements."
55479,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9705,2015-01-21 10:29:01,1421836141,"Daily stats and figures are displayed on the teams huddle board, everyone is aware of the workload and their daily targets. This makes it very visual for all levels to see our position."
55183,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9705,2015-01-16 18:11:42,1421431902,We have used this approach where we use white board to project major achievements and accomplishments in our area over the year. 
55164,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9705,2015-01-16 16:11:19,1421424679,"This is key to my business, we have many visual indictors from resource planning for shift engineers to ensure properly trained people at allocated to tasks to the systems control and monitoring systems to ensure the teams understand what systems have problems and what alarms are more urgent than others. We use Human factors (HF) extensively in this regard due to the number of different systems and alarms."
54739,245600d5-8e51-425e-b325-a0819625426e,NULL,1,9705,2015-01-13 02:27:46,1421116066,"Mine is mainly with scheduling and timetabling staff, I use colors to determine shift patterns."
54706,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9705,2015-01-12 19:48:53,1421092133,As others have stated I think we are guilty of loosing the importance of the messages on the whiteboards and in huddles - need to focus on the need to knows   
54143,83d9463f-7eaf-4b5b-b746-593b75d30366,NULL,1,9705,2015-01-07 21:42:50,1420666970,We go through the motions at whiteboards but there is more which could be done around controls rather than just figures as illustrated in the example here.  I think we need to make sure its not prescriptive and works for the teams rather than being an imposition/chore.
53820,c444d7a9-7d2c-4c43-bf12-05a9889c49df,NULL,1,9705,2015-01-04 19:58:49,1420401529,Within my team/area we have whiteboards but over time both the information and the information that is discussed at team updates has lost some of its focus. This article has made me think about this and I will be looking at how to re-energise the information we are communicating to our team members either verbally or on the whiteboard
53797,f0060a62-31a4-4bed-9d86-ddb6775307ea,NULL,1,9705,2015-01-04 11:53:10,1420372390,We use this approach to manage our stock level. We divide all the products per different type placing them in the shelves in an intuitive way. In this way we are able to know the quantity level of each product in just one glance.
53707,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9705,2015-01-01 12:25:35,1420115135,We have recently painted the walls to enable teams to use them as whiteboards.  We are starting to embrace a more visual approach in our operations areas in terms of matching people requirements with volume.  However we have still a way to go to get to the stage that critical information  to prevent / minimise failures will be available prior to failure
53601,2459dca3-460e-4e1c-a66c-0e8843b59ae9,NULL,1,9705,2014-12-30 16:01:32,1419955292,We have also used whiteboards and huddles for some time.  Huddles used to be daily but are now 2 or 3 times a week.  The challenge is to keep the message fresh.  Complacency has crept in and there is a need to re energise by doing something different and more relevant.
53458,b91459b7-bc0b-4013-bd44-3349e1fb98db,NULL,1,9705,2014-12-29 13:53:50,1419861230,"We use white boards on all the teams in my operation. They are also known as huddle boards, as every morning the teams have a quick 5 minute meeting, or huddle, to discuss the day. The workload will have been annotated on the board against normal volume, and if there are any 'hot spots', they will be easily identifiable. "
53393,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9705,2014-12-28 09:41:41,1419759701,"Having recently adopted Active Operations Management practice and software within my department I have seen first hand how usual visual management can be. The teams now display their planned work for the following week on boards around the office, each day these boards are updated with the actual-versus-plan and it can act as a warning signal if the teams are trending against plan..."
62526,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9704,2015-03-14 06:37:05,1426315025,"Yes, in general "
59809,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9704,2015-02-24 18:37:49,1424803069,"Yes, concepts discussed can be applied in other business domains"
59806,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9704,2015-02-24 18:27:39,1424802459,Certainly it is extendable beyond IT context and can be applied to various operation driven businesses.
57749,2edf8651-4025-4c0d-a1e6-a7b727338fe9,NULL,1,9704,2015-02-06 14:47:39,1423234059,I think majority of the concepts discussed can be applied in differing businesses
